SMILES,source_file
[H]/C(=C(/[H])c1c([H])c([H])c(SC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(SC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c2c([H])c([H])c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1sc([H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1sc([H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1sc([H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N2C([H])([H])C([H])([H])C3(OC([H])([H])C([H])([H])O3)C([H])([H])C2([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N2C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(SC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(SC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(SC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1sc([H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1sc([H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1sc([H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1sc([H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(Cl)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c(Cl)c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c([H])c(Cl)c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c2c([H])c([H])c(Cl)c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c2c([H])c([H])c(Cl)c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c(Cl)c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c([H])c(Cl)c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c2c([H])c([H])c(Cl)c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c2c([H])c([H])c(Cl)c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(F)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(F)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c2c([H])c(F)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(F)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(F)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c2c([H])c(F)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(F)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(F)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(F)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(F)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(F)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(F)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(Br)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c2c([H])c(Br)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(Br)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(Br)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c2c([H])c(Br)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(Br)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(Br)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(Br)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(Br)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1sc([H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(Br)c([H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(Br)c([H])c(Br)c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(Br)c([H])c(Br)c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(Br)c([H])c(Br)c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(Br)c([H])c(Br)c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c([H])c(Br)c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c([H])c(Br)c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c3c([H])c([H])c([H])c([H])c3c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c3c([H])c([H])c([H])c([H])c3c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c3c([H])c([H])c([H])c([H])c3c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c3c([H])c([H])c([H])c([H])c3c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c3c([H])c([H])c([H])c([H])c3c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c3c([H])c([H])c([H])c([H])c3c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c3c([H])c([H])c([H])c([H])c3c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(F)c(F)c1[H])c1nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c3c([H])c([H])c([H])c([H])c3c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(Cl)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c3c([H])c([H])c([H])c([H])c3c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(Cl)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c3c([H])c([H])c([H])c([H])c3c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1c([H])c([H])c(Cl)c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c3c([H])c([H])c([H])c([H])c3c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1sc([H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c3c([H])c([H])c([H])c([H])c3c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1sc([H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c3c([H])c([H])c([H])c([H])c3c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1sc([H])c([H])c1[H])c1nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c([H])c3c([H])c([H])c([H])c([H])c3c([H])c2n1,trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1nc2c([H])c([H])c([H])c([H])c2c(=O)n1[H])c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1nc2c([H])c([H])c([H])c([H])c2c(=O)n1[H])c1c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c([H])c1[H],trainingset_covalent_smiles.csv
[H]/C(=C(/[H])c1nc2c([H])c([H])c(Cl)c([H])c2c(=O)n1[H])c1c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c([H])c1[H],trainingset_covalent_smiles.csv
