ID,SMILES
6672,O([C@H](Cn1c2c(n(c1=O)C)cnc1c2cc(c2cc(C(O)(C)C)cnc2)cc1)C)C
6673,O=C(N(NC(=O)c1c(CC)c(OC)ccc1)[C@@H](C(C)(C)C)CCC)c1cc(cc(c1)C)C
6674,O1CCN(CCn2c(N(=O)=O)cnc2)CC1
6675,O=C1C(=C1c1ccccc1)c1ccccc1
6676,O(CCCCCCC(=O)NO)c1cc2c(ncnc2Nc2cc(ccc2)C#C)cc1OC
6677,N(CCC[C@]12CC[C@H](c3c1cccc3)c1c2cccc1)C
6678,OC[C@@H]([C@@H](Cc1cc(OC)c(O)cc1)CO)Cc1cc(OC)c(O)cc1
6679,s1c(CN2CCN(CC2)C(=O)[C@@H](O)C)c(c2nc(nc(N3CCOCC3)c12)c1cnc(nc1)N)C
6680,S(c1c(NC(=O)C2(CCCCC2)CC(CC)CC)cccc1)C(=O)C(C)C
6681,Clc1c(F)c(Nc2ncnc3c2cc(OC2CCN(CC2)CC(=O)NC)c(OC)c3)ccc1
6682,O=C1N(CCCCN2CCN(CC2)c2ncccn2)C(=O)CC(C1)(C)C
6683,Fc1c(c2c3c(c4Cn5c(-c4nc3c1)cc1[C@@](O)(CC)C(=O)OCc1c5=O)[C@@H](N)CC2)C
6684,s1c2n(c(CN3CCOCC3)c1)cc(n2)c1c(NC(=O)c2sc(nc2C)c2cccnc2)cccc1
6685,O(C[C@H]1C[C@@H](n2c3[N]C(=N[C](NC4CC4)c3nc2)N)C=C1)C(=O)CO
6686,Clc1cc2[C@H]([N@@]3CC(N(CC3)C)(C)C)C[C@H](c2cc1)c1ccccc1
6687,S1[C@H]2N(C(=O)[C@@H]2[C@H](O)C)C(=C1[C@@H]1OCCC1)C(=O)O
6688,Oc1c(C(C)(C)C)cc(c(c1C)CC1=NCCN1)C
6689,SCCNC(=O)c1cc(C(=O)NCCS)ccc1
6690,O1C([C@H]2[C@H](c3c1cc(C(CCCCCC)(C)C)cc3O)CC(=CC2)C(=O)O)(C)C
6691,O=C1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4C)CC3)C)CC2)CC1)C
6692,ClN(Cl)C(CS(O)([O])[O])(C)C
6693,P(=O)(O[C@]1(C[C@@H]2[C@@](CC1)(c1c(CC2)cc(cc1)C(=O)Nc1c(nccc1)C)Cc1ccccc1)C(F)(F)F)(O)O
6694,O=C1NC(=O)[C@H]([C@@H]1c1c2c3n(c1)CCCc3ccc2)c1c2c([nH]c1)cccc2
6695,s1c2c(N3CCOCC3)ccc(OC)c2nc1NC(=O)N1CCC(O)(CC1)C
6696,OC(=O)CCC/C=C(\c1cc(N/C(=N/C(C)(C)C)/NC#N)ccc1)/c1cccnc1
6697,OC(=O)CCc1n(c(cc1)c1ccc(n2ccnc2)cc1)c1c(cc(cc1)C(=O)N)C
6698,FC(F)(F)c1cc(cc(c1)C(F)(F)F)c1nn(cn1)/C=C\C(=O)NNc1ncccc1
6699,Oc1c(cccc1)C(=O)O
6700,O=c1n(C(CC)CC)c2nc(cnc2[nH]1)C#C
6701,O(c1c(c2c3nnc(c(N)c3ccc2)C(=O)NCCC)cc(OC)cc1)C
6702,Clc1ccc(Cc2nc3c4CCCCc4ccc3c(c2O)C(=O)O)cc1
6703,S1[C@H]([C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)c1cc(c(cc1OC)C)Cc1ccc(OCC)cc1
6704,o1c2c(c(OC)c3c(oc(=O)cc3)c2)cc1
6705,Clc1ccc([C@@H](NC(=O)[C@@]2(N)CC[N@](CC2)[C]2N=C[N]c3[nH]ccc23)CCO)cc1
6706,Clc1cc([C@@H](N(C(=O)CC2(CCN(CC2)C)c2ccc(F)cc2)C)C)c2c(c1)cccc2
6707,O(c1cc2c([C@H]([C@H](CC2)CN(CC(=O)O)C)c2ccccc2)cc1)C
6708,O1[C@@]2([C@@]3([C@H]([C@H]4[C@H](CC3)[C@@]3(C(=CC(=O)CC3)C=C4)C)CC2)C)CCC1=O
6709,O1Cc2c([C@@](O)(CC)C1=O)cc1-c3nc4c(c(c3Cn1c2=O)CN1CCN(CC1)C)cc1OCCOc1c4
6710,O=C([C@H](N(CC)CC)C)c1ccccc1
6711,O(CCCC)C1=C(OCCCC)C(=O)C1=O
6712,S1C[C@H](NC1=O)C(=O)O
6713,S(=O)(=O)(NC(=O)c1cc2n3C[C@@]4([C@@H](C4)c4c(-c3c(c2cc1)C1CCCCC1)ccc(OC)c4)C(=O)N1[C@H]2CC[C@@H]1CN(C2)C)N(C)C
6714,O(c1cc(C[C@@H]([C@@H](Cc2cc(OC)c(OC)cc2)C)C)ccc1OC)C
6715,Fc1c([C@@H]2CC[C@@H](NC(=O)N3CC[C@@H](n4c5c([nH]c4=O)nccc5)CC3)C(=O)N(C2)CC(F)(F)F)cccc1F
6716,S(=O)(=O)(c1[nH]nc2c1cc(OCCCN(C)C)cc2)c1c2c(ccc1)cccc2
6717,O=C(N1CCCN(CC1)c1nc2c(c(n1)N)cc(OC)c(OC)c2)CCC
6718,S(c1ccc(O[P]([S])(OC)OC)cc1)c1ccc(O[P]([S])(OC)OC)cc1
6719,S(=O)(=O)(Nc1c(Oc2ccccc2)cc2c(occ(NC=O)c2=O)c1)C
6720,S(=O)(=O)(N1[C@@H](CN(c2c(C1)cc(cc2)C#N)Cc1[nH]cnc1)Cc1ccccc1)c1sccc1
6721,Clc1c(Nc2c(cccc2)C(=O)O)c(Cl)ccc1C
6722,O[C@@H]1[C@@]2([C@H]([C@H]3[C@H](CC2)c2c(CC3)cc(O)cc2)[C@@H](O)[C@H]1O)C
6723,Clc1c(cc([C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)cc1)Cc1ccc(OCCOC2CC2)cc1
6724,S(CC[C@H](N)C(=O)O)CC[N]C(=[NH2])C
6725,Fc1c(c2n3nc(OC[C]4N([N]C=N4)CC)c(C(C)(C)C)cc3nn2)cccc1
6726,O=C(NCC#N)C1(NC(=O)c2ccc(N3CCN(CC3)CCC)cc2)CCCCC1
6727,Ic1cc(F)c(Nc2c3c(n(c(=O)c2F)C)ncn(C[C@@H](O)CO)c3=O)cc1
6728,s1c(C(=O)N[C@H]2CCCNC2)c(NC(=O)N)cc1c1cc(F)ccc1
6729,O=C1N(N=C(C1)C)c1ccccc1
6730,FC(F)(F)c1cc2[C@@H]3C[C@H](c2cc1)CNC3
6731,Clc1c(Oc2c(Cl)c(Cl)ccc2)cc2nc(SC)[nH]c2c1
6732,O(CC[N](CC)(CC)C)C(=O)C1c2c(Oc3c1cccc3)cccc2
6733,O=C(Nc1n[nH]c(CCc2cc(OC)cc(OC)c2)c1)c1ccc(N2C[C@H](N[C@H](C2)C)C)cc1
6734,Clc1c([C@@H](O)CNC(C)(C)C)cccc1
6735,O(c1cc2c(nc(cc2cc1OC)CC)Cc1ccccc1)C
6736,O1[C@]23[C@]4(O[C@H]4C[C@]4(O)[C@@]3(CCC3=C4COC3=O)C)[C@H](O)[C@]3(O[C@H]3[C@H]12)C(C)C
6737,Clc1c(/C(=C(/c2cc3c([nH]nc3)cc2)\c2ccc(cc2)/C=C/C(=O)O)/CC)ccc(F)c1
6738,S(=O)(=O)(Nc1c(Nc2ccc(O)cc2)nccc1)c1ccc(OC)cc1
6739,Clc1cc(c2cc(O)c(nc2)C(=O)NCC(=O)O)ccc1
6740,O(C/C(=C\CCCCC(=O)NO)/C(=O)NCCCN(C)C)c1c2c(ccc1)cccc2
6741,Fc1ccc(CC2CCN(CC2)C(=O)C(=O)Nc2cc3oc(=O)[nH]c3cc2)cc1
6742,Brc1c2OCC[C@@H](NCCCNc3[nH]c4c(scc4)c(=O)c3)c2cc(Br)c1
6743,[N](C1c2c(-c3c1cccc3)cccc2)(CCCCCC[N](C1c2c(-c3c1cccc3)cccc2)(C)C)(C)C
6744,Clc1sc(S(=O)(=O)N[C@@H](C(C(F)(F)F)C(F)(F)F)CO)cc1
6745,O=C(N1CCN(CC1)c1ncccc1NCC)c1[nH]c2c(c1)cc(OC)cc2
6746,S(c1ccc(OCc2n(c(N(=O)=O)cn2)C)cc1)C
6747,Clc1c(nc(Nc2c(OC)cc(N3CCC(N4CCN(CC4)C)CC3)cc2)nc1)Nc1c(P(=O)(C)C)cccc1
6748,FC[C@@H]1CN([C@@H]2[C@@H](N)C[C@@H]3[N@@](C2)CCc2c3cc(OC)c(OC)c2)C(=O)C1
6749,Clc1ccc(nc1)CC(=O)Nc1cc(C(=O)c2cn(C(CO)(C)C)c3nc(ncc23)N)cnc1
6750,Fc1cc(C(=O)NC2CC2)cc(c1C)c1ncc(C(=O)NCC(C)(C)C)cc1
6751,Clc1cc(Cn2c(C[C@H](N[C@@H](CC(C)C)C(=O)O)C(=O)O)cnc2)cc(Cl)c1
6752,Clc1cc(C2CC2)ccc1S(=O)(=O)Nc1cc(C(=O)NC(C)(C)C)ccc1Oc1c(Cl)cc(c(F)c1)CC(=O)O
6753,Clc1cc2c([C@@H]3[C@@H](N(CC2)C)CCc2c3cccc2)cc1O
6754,O[C@](C1CCCC1)(CCN1CCCCC1)c1ccccc1
6755,FC(F)Oc1cc2cc([C@@](O)(C(C)C)c3n[nH]nc3)ccc2cc1OC(F)F
6756,P(=O)(OC(C)C)(OC(C)C)C(P(=O)(OC(C)C)OC(C)C)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
6757,O(C1CCN(CC1)C)C(=O)C(OCCC)(c1ccccc1)c1ccccc1
6758,S1SCC/C=C/[C@H]2OC(=O)C[C@H](O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)C2)C)C1)C(C)C
6759,FC(F)(F)C(=O)N[C@H]([C@H](Oc1cc2c(n(nc2)c2ccc(F)cc2)cc1)c1cc(OC)ccc1)C
6760,S(=O)(=O)(N(c1nccnc1CNc1nc(Nc2ccc(cc2)C(=O)NC)ncc1C(F)(F)F)C)C
6761,O1[C@@](N=[N]=[N])([C@@H](OC(=O)C(C)C)[C@@H](OC(=O)C(C)C)[C@@H]1n1ccc(nc1=O)N)COC(=O)C(C)C
6762,S(=O)(=O)(C1CC1)c1ccc([C@@]2([C@@H](C2)C2CCCCC2)C(=O)Nc2sc(SCCN3CCCC3)cn2)cc1
6763,S1(=O)(=O)N(C(=N[C@@](C1)(c1cc(NC(=O)c2ncc(F)cc2)ccc1F)C)N)C
6764,O=C1NN=C([C@@H](C1)C)c1ccc(NN=C(C#N)C#N)cc1
6765,O1[C@@H](n2ccc(nc2=O)N)CC[C@H]1CO
6766,O([C@@H]1[C@@H]2CC[N@](C1)CC2)CC#C
6767,O(c1cc2c(CCNC(=O)c3occc(=O)c3)c[nH]c2cc1)C
6768,O=C(Nc1c(NC(=O)c2ccc(OC)cc2)cccc1O)c1ccc(N2CCCN(CC2)C)cc1
6769,O1[C@H]([C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)c1c2occ(c(=O)c2ccc1O)c1ccc(O)cc1
6770,O=C(Nc1c(N)cccc1)c1ccc(NC(=O)C)cc1
6771,O1[C@@H](c2c(CN(CC1)C)cccc2)c1ccccc1
6772,O1[C@@H]([C@@H](O)[C@@H](O)[C@@H]1n1c2nc(nc(N)c2nc1)C#CCC1CCN(CC1)C(=O)OC)C(=O)NC1CC1
6773,S(=O)(=O)(N[C@@H](CNc1nc(nc(N2CC[C@@H](CC2)c2nc3NCCCc3cc2)c1C)C)C(=O)O)c1ccc(OC)cc1
6774,o1c(ccc1C=O)CO
6775,O=C(N1CCN(C2CC2)CC1)c1ccc(CN2CCOCC2)cc1
6776,O(c1c(cccc1)C(=O)O)C(=O)C
6777,Cl/C=C/[C@](O)(CC)C#C
6778,O=N(=O)c1ccc(c2ccccc2)cc1
6779,Clc1cc(Oc2c(=O)n(Cc3n(c(=O)[nH]n3)C)ccc2C(F)(F)F)cc(c1)C#N
6780,O(c1c(cc(N[C]2N=C[N]c3c2cc(cc3)/C=C/CNC(=O)COC)cc1)C)c1ccc(nc1)C
6781,O=C(N1CCCC1)c1ccc(c2cc3N=C(N)CC(=Cc3cc2)C(=O)N(CCC)CCC)cc1
6782,Clc1cc([C@@H]2CC[C@@H](N)c3c2cccc3)ccc1Cl
6783,Clc1cc2[C@]3(N[C@H](Cc4c3[nH]c3c4cc(F)c(Cl)c3)C)C(=O)Nc2cc1
6784,Fc1cc(NC(=O)C2(CC2)C(=O)Nc2ccc(F)cc2)ccc1Oc1c2c(ncc1)cc(OCCCN1CCOCC1)c(OC)c2
6785,O[C@H]1C[C@@H]2[C@@]([C@@H]3[C@H]([C@H]4[C@](CC3)([C@H](CC4)C(=O)C)C)CC2)(CC1)C
6786,O=C1N(c2c(N(C(=O)[C@H]1NC(=O)Nc1cc(ccc1)C(=O)O)c1ccccc1)cccc2)CC(=O)N(C(C)C)c1ccccc1
6787,O([C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO
6788,o1c(=O)c([C@H](CC)c2ccccc2)c(O)c2c1cccc2
6789,O=C(NC(C)(C)C)c1ccc(NC(=O)C)cc1
6790,O(C(=O)[C@H](N(CCOC)CCOC)CC)c1c(OC)cc(cc1OC)C
6791,Oc1cc(CCNCCCCCCNCCc2ccccc2)ccc1O
6792,Clc1cc(NC(=[NH2])[N]C(=[NH2])[N]C(C)C)ccc1Cl
6793,OC(=O)[CH]/C(=C/[CH]/C=C(\C=C\1/CCCc2c1cccc2)/C)/C
6794,Fc1cc(Cn2ncc3c2ccc(Nc2ncnn4c2c(c(NC(=O)OC[C@H]2NCCOC2)c4)C)c3)ccc1
6795,Brc1cc(C(=O)c2c3c(oc2CC)cccc3)cc(Br)c1O
6796,OC(=O)c1ccc(/C=C/c2cc3C(CCC(c3cc2Cn2nccc2)(C)C)(C)C)cc1
6797,O1[C@@H]2[C@@H]([C@@H]([C@H]1CC2)c1occ(n1)C(=O)NCCCCC)Cc1c(CCC(=O)O)cccc1
6798,F[C@@]12[C@H]([C@H]3[C@@]([C@](OC(=O)C4C(C4(C)C)(C)C)([C@@H](C3)C)C(=O)OCC#N)(C[C@@H]1O)C)C[C@H](F)C1=CC(=O)C=C[C@]21C
6799,[S@@](=O)(CCCCCCCCC[C@H]1[C@H]2[C@H]3[C@](CC[C@@H]2c2c(C1)cc(O)cc2)([C@@H](O)CC3)C)CCCC(F)(F)C(F)(F)F
6800,FC(F)(F)c1cc(n2cc(nc2)C)cc(NC(=O)c2cc(Nc3nc(ccn3)c3nccnc3)c(cc2)C)c1
6801,Clc1c(F)c([C@@H]2[C@]([C@@H](N[C@H]2C(=O)Nc2c(OC)cc(cc2)C(=O)O)CC(C)(C)C)(c2c(F)cc(Cl)cc2)C#N)ccc1
6802,O[C@@H]1[C@@H]([C@H](C(=O)C(=C1OC)OC)C)C/C=C(/CC/C=C(/CCC=C(C)C)\C)\C
6803,O1[C@@H](C[C@@]2([C@@H]3[C@@](CC[C@H]2C1=O)([C@@H](C[C@H](OC(=O)C)C3=O)C(=O)OC)C)C)c1ccoc1
6804,O1[C@H]2[C@@]3([C@]([C@@H]1CC2)(C(=O)OC3=O)C)C
6805,Fc1cc2[nH]c(c3c2c(C(=O)NCC3)c1)c1ccc(cc1)CNC
6806,s1c(NC(=O)[C@H]2N(C(=O)[C@@H](NC(=O)[C@@H](NC)C)C3CCCCC3)CCC2)c(nc1c1occn1)c1ccccc1
6807,ClS(=O)(=O)c1ccc(NC(=O)C)cc1
6808,Clc1c([C@H](O)COC(=O)N)cccc1
6809,Fc1cc(N2C[C@@H](OC2=O)CNC(=O)C)ccc1c1ccc(CNCc2n[nH]nc2)cc1
6810,S1[C@H]2N([C@H](C1(C)C)C(=O)O)C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(S(=O)(=O)C)C1=O)c1ccccc1
6811,Fc1c(Oc2ccc(CN3[C@@H](CCC3)c3cc(cc(c3)C)C)cc2)ccc(c1)C(=O)N
6812,S1[C@H]2N([C@H](C1(C)C)C(=O)O)C(=O)[C@@]2(OC)NC(=O)[C@@H](c1ccsc1)C(=O)O
6813,s1c(nc(c1)COc1ccc(n2nnnc2)cc1)C1CCN(CC1)c1ncc(cn1)CC
6814,s1c(CCOc2cc(=O)n(Cc3c(c(N)ccc3)C)cc2)ccc1
6815,s1c(nnc1S)N
6816,O[C@@]12[C@H]3[C@@H]([C@@]4([C@H](CC3)C[C@@H](O)CC4)C)CC[C@@]1([C@](O)(CC2)c1ccoc1)C
6817,O[C@@H]1[C@H](CN(C1)Cc1c2[nH]cnc(=O)c2[nH]c1)CO
6818,S(=O)(=O)(c1ccc(C2=C(C(=O)N(C2)CCC)c2ccc(cc2)C)cc1)C
6819,O=C(C(C)(C)C)CN1c2c(C(=N[C@@H](NC(=O)Nc3cc(NC)ccc3)C1=O)c1ncccc1)cccc2
6820,Clc1cc2c3[nH]c(nc(=O)c3oc2cc1)[C@H]1NCCC1
6821,O(CC(c1ccccc1)COC(=O)N)C(=O)N
6822,O(CCCC)C(=O)C(=C)C#N
6823,Clc1nc(nc2n(Cc3ncc(c(OC)c3C)C)cnc12)N
6824,ClC1=COc2c(C(=O)N1CCCCN1CCC(=CC1)c1ncccc1)cccc2
6825,OC(CN(CC(=O)O)CC(=O)O)CN(CC(=O)O)CC(=O)O
6826,Clc1ccc(NC(=O)c2c(NC(=O)c3ccc(cc3)C(=N)N(C)C)ccc(OC)c2)nc1
6827,P(=O)(O)(O)CCN1CCCNC2=C1C(=O)C2=O
6828,S(=O)(=O)(Nn1c(=O)c2c([nH]c1=O)cc(C(C)C)c(c2)c1n(ncc1)C)C
6829,Fc1c2c([C@](N=C2N)(c2cc(ccc2)c2cncnc2)c2cc(ncc2)C(F)F)ccc1
6830,O=C1NC(=O)C(=C1[C]1N=C(N2CCN(CC2)C)[N]c2c1cccc2)c1c2c([nH]c1)cccc2
6831,FC(F)(F)c1c(C2CCCCC2)ccc(c1)CO/N=C(/c1cc(c(CN2C[C@@H](C2)C(=O)O)cc1)CC)\C
6832,OC([C@H]1CCN(CC1)CCC[C@H](O)c1ccc(C(C)(C)C(=O)O)cc1)(c1ccccc1)c1ccccc1
6833,Clc1c(NC(=O)c2c3c4c(oc3c(OC(F)F)cc2)ccc(NS(=O)(=O)C)c4)c(Cl)cnc1
6834,O=C(NO)CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2)nc1
6835,S(ON1[C@H]2CN([C@@H](CC2)C(=O)NC2CC[NH2]CC2)C1=O)([O])([O])[O]
6836,S(=O)(=O)(N)c1ccc(n2c(cc(c2)C)c2ccc(OCC)cc2)cc1
6837,O=C1/C(=C\2/c3c(NC2=O)cccc3)/Nc2c1cccc2
6838,s1nnc(c1NC(=O)[C@H]1N(C(=O)[C@@H](NC(=O)[C@@H](NC)C)C2CCCCC2)CCC1)c1ccccc1
6839,Fc1c(Oc2c(cc3n(ncc3c2)C)c2c[nH]nc2)ccc(NC(=O)c2c(=O)n(c(cc2)C)c2ccc(F)cc2)c1
6840,S(=O)(=O)(N1CCN(CC1)c1ncc(cn1)C(=O)NO)c1cc2c(cc1)cccc2
6841,Clc1cn([C@@H]2O[C@@H]([C@@H](O)C2)CO)c(=O)nc1N
6842,[Si](C(C)(C)C)(c1c2Cn3c(-c2nc2c1cc(O)cc2)cc1c(c3=O)COC(=O)[C@]1(O)CC)(C)C
6843,O=C(NN)c1ccncc1
6844,O1Cc2c([C@@](O)(CC)C1=O)cc1-c3nc4c(cc3Cn1c2=O)cc(O)cc4
6845,OC(=O)Cc1ccc(N2C[C@@H](N[C@@H](c3c4c(ccc3)cccc4)C)CC2)cc1
6846,S=c1n([C@@H]2Cc3c(OC2)c(F)cc(F)c3)c(CCNCc2ccccc2)c[nH]1
6847,S(C[C@H](OCC)COc1ccc(cc1)C(F)(F)F)c1cc(c(OCC(=O)O)cc1)C
6848,s1c2c(nc1C)cc([C@H]1OC(=O)C[C@H](O)C(C(=O)[C@@H]([C@@H](O)[C@H](CCC[C@]3(O[C@H]3C1)C)C)CC=C)(C)C)cc2
6849,S(=O)(=O)(n1cc(cc1)/C=C/C(=O)NO)c1ccc(CN(C)C)cc1
6850,P(=O)(O)(O)Cn1c2cc(N3CCOCC3)c(cc2[nH]c(=O)c1=O)C(F)(F)F
6851,FC(F)(F)Oc1ccc(c2cc3C(=O)N(CCOc3cc2)Cc2ncccn2)cc1
6852,O1[C@H]([C@@H](Oc2c(OCC)cccc2)c2ccccc2)CNCC1
6853,S(=O)(=O)(CCOC(=O)[C@H](c1cc2c(cc1)cc(OC)cc2)C)C
6854,S(=O)(=O)(NC)CCc1cc2c(C3CCN(CC3)C)c[nH]c2cc1
6855,S(=O)(=O)(N)c1ccc(C2=C(C(=O)C(O2)(C)C)c2cc(F)ccc2)cc1
6856,O=c1n(c2nc(nc(c2cc1c1[nH]ncc1)C)N)CC
6857,Brc1ccc(C2(O)CCN(CC2)CCCC(=O)c2ccc(F)cc2)cc1
6858,s1c2c(=O)c(C(=O)N[C@@H]3[C@H]4CC[N@@](C3)CC4)c[nH]c2cc1
6859,Brc1cc2c(-n3c(ncc3C)[C@@H](N=C2c2ncccc2)CCC(=O)OC)cc1
6860,O1[C@@H](N2[C]3N=C[N]C4=C3C(=C2)C(=NN4C)N)[C@H](O)[C@H](O)[C@H]1CO
6861,O[C@@H](CCCCn1c(=O)c2n(cnc2n(c1=O)C)C)C
6862,Ic1c(C(=O)N(C[C@@H](O)CO)C)c(I)c(NC(=O)C(CO)CO)c(I)c1C(=O)N(C[C@H](O)CO)C
6863,O(C1CN(C(CCC(c2ccccc2)(c2ccccc2)C(=O)N)(C)C)C1)c1cc(O)ccc1
6864,O([C@H]1C[C@@](O)(Cc2c1c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2)C(=O)CO)[C@@H]1O[C@H]([C@@H](O[C@@H]2O[C@H]([C@@H](O)[C@@H](N)C2)C)[C@@H](O)C1)C
6865,[nH]1c2c(c(CCN(C)C)c1)cc(cc2)Cn1ncnc1
6866,N1([C@@H]2CCc3c(CC2)ccc(Nc2nn(c4nnc5-c6c(CCCc5c4)cccc6)c(n2)N)c3)CCCC1
6867,FC1(F)CN(C[C@@H](N)CC(=O)N2CCc3c(nc(nc3C(F)(F)F)C(F)(F)F)C2)C(=O)CC1
6868,FC(F)(F)c1ccc(c2c(C(=O)Nc3ccc([C@H]4CCN(CC4)[C@H](c4ccccc4)C(=O)OC)cc3)cccc2)cc1
6869,O[C@@H]1CC2=CC[C@@H]3[C@@H]([C@]2(CC1)C)CC[C@]1([C@H]3CC=C1n1c2c(nc1)cccc2)C
6870,Clc1cc([C@H](OCCNC(=O)OC)[C@@H]2CCCN(C2)C(=O)NC[C@@H](NC)C[C@H]2CCCOC2)ccc1
6871,O=C(N1[C@@H](CCC1)C#N)CNC(CNC(=O)c1cn2nc(cc2nc1)C)(C)C
6872,S1(=O)(=O)NC(=O)c2c1cccc2
6873,S(=O)(=O)(N1[C@@H](CN(CC1)c1c(cc(F)cc1)C(F)(F)F)C)c1cc([C@@](O)(C(F)(F)F)C)ccc1
6874,O=C1N(c2c(Nc3c1cccc3O)c(O)cc(O)c2)C/C=C(/CC/C=C(/CCC=C(C)C)\C)\C
6875,[S@](=O)(CCCCN=C=S)C
6876,O([C@H]1[C@H](NCC)C[C@H](N)[C@@H](O[C@H]2OC(=CC[C@H]2N)CN)[C@@H]1O)[C@H]1OC[C@](O)([C@H](NC)[C@H]1O)C
6877,Fc1cc([C@H]2N(C(=O)C3(NC2)CCCC3)CC(=O)Nc2cc3C[C@]4(Cc3cc2)c2c(NC4=O)nccc2)cc(F)c1
6878,Ic1cc(C[C@H](N)C(=O)O)cc(I)c1Oc1cc(I)c(O)cc1
6879,S(=O)(=O)(c1cc(C(=O)N2CCN(CC2)c2ncc(cc2F)C(F)(F)F)c(O[C@H](C(F)(F)F)C)cc1)C
6880,Fc1cc(c([C@@H]2N(CC[C@H]([N@@]3C[C@H]4N(CC3)C(=O)CC4)C2)C(=O)N([C@@H](c2cc(cc(c2)C(F)(F)F)C(F)(F)F)C)C)cc1)C
6881,S(=O)(=O)(Nc1c(F)cc([C@H](NC(=O)/C=C/c2c(nc(cc2)C(F)(F)F)CCC)C)cc1F)C
6882,Ic1cc(Cl)c(Nc2c(C(=O)NOCC3CC3)ccc(F)c2F)cc1
6883,O(CCN1CCCCC1)c1cc(c2n[nH]c3c2cc(cc3)[C]2N[N]C=N2)ccc1
6884,o1c2[nH]c(=O)[nH]c(=O)c2c(CCCC2(CC2)C)cc1=O
6885,O([C@]12C[C@]3([C@H]([C@]4([C@H](CC3)[C@](CCC4)(C)C(=O)O)C)CC1)CC2=C)[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)CO
6886,FC(F)(F)c1n(nnn1)c1cc(CN[C@@H]2[C@@H](NCCC2)c2ccccc2)c(OC)cc1
6887,O1[C@@H]2[C@]34[C@H]([C@H](N(CC3)C)Cc3c4c1c(OC)cc3)CCC2=O
6888,OC(=O)[C@@](NN)(Cc1cc(O)c(O)cc1)C
6889,OCC1(C/C/1=C/n1c2[nH]c(nc(=O)c2nc1)N)CO
6890,S=c1n(CCOC(C)C)c2c([nH]cc2)c(=O)[nH]1
6891,O1CC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)c2c1ccc(N(=O)=O)c2)CCC(=O)O)CCCCN)C(=O)NCC(=O)O
6892,O([C@H]1C[C@@H](CC2=C(NCCN(C)C)C(=O)C=C(NC(=O)/C(=C\C=C\[C@H](OC)[C@@H](OC(=O)N)/C(=C\[C@@H]([C@H]1O)C)/C)/C)C2=O)C)C
6893,Clc1ccc(CCO[C]2=Nc3n([C@@H]4O[C@@H]([C@@H](O)[C@H]4O)CO)cnc3[C](N=2)N)cc1
6894,O=C(NCC)CC[C@H](N)C(=O)O
6895,O(c1cc(ccc1)CON(=O)=O)C(=O)c1c(OC(=O)C)cccc1
6896,Fc1c(N2CC[C@H](O)CC2)c2CC[C@H](n3c2c(c1)c(=O)c(c3)C(=O)O)C
6897,O[C@H](CCc1ccc(C(C)(C)C)cc1)COc1ccc(cc1)C(=O)O
6898,O(CCC)C(=O)c1cc(O)c(O)c(O)c1
6899,O([C@@]1([C@@]2([C@H]([C@H]3[C@H](CC2)[C@@H]2[C](CC3)C=C([N]O)CC2)CC1)CC)C#C)C(=O)C
6900,OCCCCCCCC
6901,Fc1c([C@@H]2CC[C@@H](OC(=O)N3CC[C@@H](n4c5c([nH]c4=O)nccc5)CC3)c3ncccc3[C@H]2N)cccc1F
6902,o1[nH]c(=O)cc1CN
6903,O1Cc2c([C@@](O)(CC)C1=O)cc1-c3nc4c(c(c3Cn1c2=O)CCNC(C)C)cccc4
6904,FC(F)(F)c1cc(N2C(=O)[C@](N(C2=O)C)(c2ccccc2)CO)ccc1C#N
6905,O=C1N(CCc2c([C@@H]1NC(=O)[C@@H](NC(=O)[C@@H](O)C(C)C)C)cccc2)C
6906,O1CCC(CC1)CCNCc1cc(OC)c(OC2=N[CH]C(=N[CH]2)C(=O)N)cc1
6907,Fc1ccc(C(=O)C2CCN(CC2)CCn2c(=O)c3c([nH]c2=O)cccc3)cc1
6908,Fc1nc(c(=O)[nH]c1)C(=O)N
6909,O=C1[C@@H]2N([C@@H](C3=C2C(=O)c2c(C3=O)cccc2)c2c1cccc2)C
6910,O[C@]1([C@@]2([C@H]([C@H]3[C@H]([C@@H](O)C2)[C@@]2(C(=CC(=O)C=C2)[C@H](C3)C)C)CC1)C)C(=O)CO
6911,Clc1c(c2c(nc(NC(=O)c3n(ncc3)C)cc2)N)cc(OC)cc1
